numero;b1;b2;b3;b4;b5;i1;i2;i3;i4;i5;n1;n2;n3;n4;n5;g1;g2;g3;g4;g5;o1;o2;o3;o4;o5;Activo;Nombre;Cedula;Telefono
5839;7;5;2;8;14;16;29;17;22;19;45;37;0;40;34;48;53;57;54;51;61;74;64;65;72;0;No;No;No
5840;8;15;10;3;6;19;26;29;16;27;40;32;0;38;43;49;47;58;51;59;70;61;63;67;75;0;No;No;No
5841;6;2;12;1;13;20;29;19;28;26;33;41;0;44;38;52;56;58;55;57;61;71;65;70;62;0;No;No;No
5842;7;10;14;3;8;29;20;27;22;17;38;42;0;39;37;48;47;55;56;57;61;70;73;62;74;0;No;No;No
5843;9;3;2;8;12;17;28;19;23;22;34;35;0;37;39;57;56;46;55;50;62;65;66;74;73;0;No;No;No
5844;2;8;13;6;14;19;28;17;22;23;40;31;0;43;44;50;51;49;59;54;62;61;73;65;64;0;No;No;No
5845;2;11;13;5;8;26;18;20;27;24;41;35;0;42;45;58;50;54;56;55;73;72;61;68;71;0;No;No;No
5846;8;1;6;3;11;25;17;19;23;20;31;33;0;43;42;46;51;49;58;55;68;73;63;69;61;0;No;No;No
5847;7;1;15;6;3;16;24;25;21;27;35;42;0;40;39;58;46;56;57;49;63;62;64;71;73;0;No;No;No
5848;10;6;2;11;1;21;20;24;27;26;31;37;0;45;41;48;56;50;47;59;72;74;70;63;62;0;No;No;No
5849;12;10;13;5;9;25;27;17;29;24;44;34;0;35;39;50;51;58;56;49;72;64;69;70;63;0;No;No;No
5850;2;12;6;10;13;21;18;24;19;29;41;36;0;37;38;55;58;47;57;51;66;64;62;72;69;0;No;No;No
5851;9;7;1;10;8;26;20;16;22;27;42;39;0;41;40;60;52;46;59;51;64;67;62;74;72;0;No;No;No
5852;7;9;2;5;14;26;18;24;23;16;42;33;0;38;40;58;55;46;47;60;63;75;69;65;64;0;No;No;No
5853;14;5;11;8;4;22;23;17;26;25;36;38;0;45;35;49;57;58;56;47;63;70;66;67;69;0;No;No;No
5854;11;8;12;5;3;30;23;21;28;19;31;37;0;40;34;54;48;59;55;46;63;74;64;62;71;0;No;No;No
5855;8;15;5;1;9;18;21;17;25;26;36;37;0;33;43;51;46;59;53;58;72;62;61;74;70;0;No;No;No
5856;13;3;10;11;14;19;17;22;18;25;41;32;0;31;35;51;54;56;49;52;64;69;67;61;74;0;No;No;No
5857;8;14;1;5;9;22;29;20;23;28;35;41;0;38;44;49;58;46;57;52;68;69;64;72;62;0;No;No;No
5858;13;6;4;10;3;22;23;18;17;24;37;35;0;39;33;58;59;53;56;55;71;68;69;61;73;0;No;No;No
5859;13;5;9;12;10;27;20;16;24;30;40;38;0;35;33;49;52;55;54;47;72;68;62;74;70;0;No;No;No
5860;10;6;11;3;14;28;29;16;22;27;45;41;0;36;38;52;48;53;51;57;68;65;73;71;63;0;No;No;No
5861;1;3;11;8;7;28;26;17;16;18;33;35;0;36;39;58;51;55;49;53;70;66;73;69;63;0;No;No;No
5862;13;2;12;6;11;23;26;28;19;24;31;41;0;39;36;57;52;55;48;46;64;72;71;63;70;0;No;No;No
5863;9;10;2;8;5;23;18;28;26;19;41;45;0;33;38;59;55;51;47;54;75;69;64;73;61;0;No;No;No
5864;2;10;7;8;14;16;19;22;28;25;37;44;0;33;39;48;52;50;47;51;69;64;72;67;62;0;No;No;No
5865;2;10;4;5;1;29;28;16;22;26;37;39;0;31;34;50;58;53;51;57;75;73;62;64;70;0;No;No;No
5866;8;11;9;14;3;20;26;22;27;21;38;37;0;31;44;50;53;58;59;51;64;67;68;70;72;0;No;No;No
5867;8;10;9;7;11;16;28;22;17;25;41;44;0;35;31;50;48;47;57;52;65;64;74;63;67;0;No;No;No
5868;6;9;1;15;5;17;24;23;26;22;34;33;0;38;37;57;56;49;51;53;68;75;74;73;62;0;No;No;No
5869;6;7;13;11;3;22;18;26;19;27;37;33;0;44;43;54;52;59;57;56;73;65;74;68;69;0;No;No;No
5870;15;10;6;8;4;27;19;22;24;18;34;35;0;39;38;54;58;53;57;51;74;75;66;73;70;0;No;No;No
5871;11;3;13;14;8;20;21;27;24;18;38;39;0;37;40;56;46;52;51;53;64;67;62;71;68;0;No;No;No
5872;5;12;8;6;4;21;28;18;23;22;44;38;0;36;43;57;55;47;56;50;61;63;71;74;66;0;No;No;No
5873;10;13;4;3;1;22;23;21;29;24;35;44;0;33;41;47;46;50;59;49;72;74;75;65;71;0;No;No;No
5874;13;1;2;5;6;18;23;20;25;19;36;34;0;44;38;46;50;59;55;48;61;74;71;62;68;0;No;No;No
5875;2;3;6;10;8;18;20;23;26;22;33;31;0;32;34;53;46;55;50;52;61;73;68;74;71;0;No;No;No
5876;14;3;7;5;12;25;22;23;16;27;31;41;0;33;42;53;52;51;59;46;69;64;71;63;67;0;No;No;No
5877;10;4;12;11;13;21;28;18;26;25;44;33;0;34;35;58;55;52;49;47;69;63;68;71;66;0;No;No;No
5878;2;13;10;1;3;16;24;26;17;28;36;35;0;33;44;52;58;51;49;47;67;66;74;62;69;0;No;No;No
5879;13;11;9;8;7;28;20;19;24;21;44;33;0;43;41;59;56;49;52;53;70;63;74;66;65;0;No;No;No
5880;3;6;14;7;8;17;16;28;26;20;36;34;0;44;38;49;52;46;50;47;74;75;71;68;66;0;No;No;No
5881;7;3;10;14;6;19;23;24;22;16;38;39;0;36;34;46;50;58;56;52;74;73;62;72;71;0;No;No;No
5882;4;3;1;6;7;24;27;16;28;17;42;37;0;34;36;60;56;54;55;52;65;62;74;73;69;0;No;No;No
5883;13;1;14;10;3;20;28;30;23;25;32;41;0;31;44;59;54;46;50;56;61;62;73;70;67;0;No;No;No
5884;7;12;13;3;10;20;21;19;22;17;43;36;0;34;41;49;59;55;50;60;61;66;73;67;65;0;No;No;No
5885;4;10;12;2;14;17;16;27;19;28;31;35;0;43;34;55;51;48;52;57;70;64;72;65;68;0;No;No;No
5886;4;2;11;1;12;16;19;23;18;27;41;31;0;43;37;48;53;56;49;50;64;63;66;74;71;0;No;No;No
5887;13;1;11;10;14;22;19;20;25;16;32;36;0;42;34;48;53;58;57;46;69;65;64;70;61;0;No;No;No
5888;4;10;6;8;5;24;29;18;26;28;42;39;0;33;35;49;57;56;60;53;73;72;75;69;62;0;No;No;No
5889;1;3;13;10;4;16;17;22;29;19;40;32;0;42;36;47;56;46;55;48;66;63;67;65;68;0;No;No;No
5890;8;10;11;5;12;21;25;29;28;19;40;39;0;32;42;55;49;56;58;57;67;72;63;65;69;0;No;No;No
5891;12;5;13;4;14;18;27;30;16;28;32;38;0;42;43;49;56;50;57;58;64;67;62;65;72;0;No;No;No
5892;1;13;7;4;5;30;27;25;22;20;37;42;0;32;36;56;53;57;59;60;68;65;71;62;63;0;No;No;No
5893;5;14;4;12;10;17;24;19;28;22;45;40;0;38;32;47;52;55;53;50;65;68;62;70;72;0;No;No;No
5894;8;7;5;15;3;26;24;23;22;28;36;33;0;42;37;52;50;48;54;56;68;74;64;67;75;0;No;No;No
5895;6;10;3;8;13;17;30;26;29;21;39;43;0;33;31;55;58;54;56;60;74;67;65;63;68;0;No;No;No
5896;11;4;10;3;8;21;25;22;29;16;44;35;0;39;34;53;50;51;58;48;62;69;66;70;63;0;No;No;No
5897;12;3;6;5;1;29;23;26;16;30;36;31;0;34;45;48;52;56;59;54;73;62;66;65;61;0;No;No;No
5898;13;7;3;12;4;25;23;29;24;26;38;37;0;32;44;49;58;53;52;56;64;74;61;72;62;0;No;No;No
5899;11;5;8;14;2;17;25;19;20;28;44;40;0;41;42;57;53;46;51;54;61;63;69;68;74;0;No;No;No
5900;2;6;7;5;4;24;27;16;22;28;41;44;0;40;32;48;49;56;55;50;73;66;64;65;71;0;No;No;No
5901;10;3;5;15;13;25;17;16;24;18;32;37;0;39;44;59;51;53;60;56;61;75;62;73;64;0;No;No;No
5902;3;1;7;12;5;23;28;24;17;27;33;43;0;37;38;55;51;47;49;50;67;63;65;61;69;0;No;No;No
5903;14;6;13;15;9;22;26;19;23;16;37;35;0;42;34;53;58;46;55;60;69;66;74;70;71;0;No;No;No
5904;10;14;7;9;3;29;24;21;23;25;37;43;0;33;40;47;55;48;56;51;73;68;69;71;72;0;No;No;No
5905;12;7;10;3;8;27;17;28;21;25;40;38;0;36;39;55;57;48;49;51;71;68;66;69;72;0;No;No;No
5906;8;7;10;1;3;18;19;24;29;23;44;37;0;36;45;58;49;54;57;51;71;68;61;66;65;0;No;No;No
5907;4;6;5;13;12;28;16;20;25;18;38;31;0;36;34;58;56;50;48;57;70;74;63;66;65;0;No;No;No
5908;13;10;6;3;12;28;25;29;27;23;43;39;0;36;40;47;53;46;58;52;72;74;68;67;75;0;No;No;No
5909;11;8;1;14;7;29;23;18;22;26;44;43;0;35;40;47;48;60;56;59;73;68;66;74;72;0;No;No;No
5910;5;8;3;2;4;18;30;23;26;19;43;32;0;33;34;55;56;50;46;57;63;69;70;66;68;0;No;No;No
5911;13;5;11;7;3;30;19;29;21;23;35;44;0;41;32;48;50;49;55;54;70;61;63;65;66;0;No;No;No
5912;1;14;5;9;8;26;18;16;17;29;44;40;0;41;38;55;56;51;54;49;75;74;62;69;67;0;No;No;No
5913;7;2;10;8;13;27;21;24;19;17;42;36;0;35;43;51;47;59;58;48;68;67;66;75;72;0;No;No;No
5914;11;8;5;4;6;22;19;27;23;24;40;43;0;37;39;50;54;46;53;49;72;70;65;68;69;0;No;No;No
5915;4;10;2;13;12;23;27;21;26;18;45;31;0;33;36;53;49;56;54;55;61;71;64;65;74;0;No;No;No
5916;5;6;1;2;3;21;24;19;17;26;43;31;0;39;33;58;53;50;47;54;64;68;63;74;66;0;No;No;No
5917;9;2;14;5;1;20;17;28;16;24;41;38;0;31;33;48;59;52;50;53;72;73;66;65;71;0;No;No;No
5918;12;14;6;13;5;28;24;19;16;17;42;43;0;39;35;57;58;60;51;50;62;67;70;61;74;0;No;No;No
5919;1;8;14;12;4;19;18;28;17;23;33;40;0;32;42;51;48;55;52;53;61;69;63;70;75;0;No;No;No
5920;1;9;8;3;7;23;26;17;19;29;41;32;0;40;42;48;54;56;46;57;73;67;66;64;75;0;No;No;No
5921;15;14;2;8;4;19;28;23;26;16;33;39;0;31;44;47;55;46;59;60;73;74;68;62;65;0;No;No;No
5922;1;2;4;5;8;25;27;19;28;16;36;43;0;33;32;59;48;55;49;52;65;63;71;74;67;0;No;No;No
5923;2;7;9;6;12;28;21;17;22;30;41;37;0;36;44;55;50;53;52;46;69;73;67;66;61;0;No;No;No
5924;1;11;3;7;13;27;21;17;28;24;45;37;0;33;43;49;54;48;56;51;69;68;66;72;73;0;No;No;No
5925;10;1;15;4;6;18;22;19;24;20;42;45;0;40;43;49;48;54;51;50;67;63;61;62;68;0;No;No;No
5926;11;4;2;13;3;30;22;24;21;26;40;33;0;32;37;52;56;53;59;47;74;69;73;72;71;0;No;No;No
5927;6;13;3;10;12;18;24;17;26;25;32;41;0;44;34;52;49;48;54;55;71;67;68;63;61;0;No;No;No
5928;7;10;14;15;12;20;29;27;22;24;36;33;0;38;39;59;53;51;54;58;74;66;68;72;73;0;No;No;No
5929;7;14;5;15;2;22;18;20;19;27;32;40;0;41;37;54;46;59;53;58;75;66;61;71;68;0;No;No;No
5930;10;1;11;2;4;21;26;27;29;22;39;34;0;35;40;56;58;54;50;52;65;64;72;73;70;0;No;No;No
5931;8;13;11;15;10;23;29;25;20;26;32;39;0;42;38;49;51;53;46;54;73;67;66;61;65;0;No;No;No
5932;9;3;14;7;13;19;25;17;20;28;39;34;0;41;42;56;57;47;53;58;63;74;66;73;71;0;No;No;No
5933;4;5;7;12;8;19;21;16;22;27;33;41;0;42;36;49;52;50;55;51;71;67;61;66;74;0;No;No;No
5934;5;6;7;9;13;27;24;26;28;22;36;33;0;44;42;54;53;55;49;52;72;70;69;73;67;0;No;No;No
5935;1;12;15;13;7;19;20;16;17;24;38;44;0;37;32;48;51;50;56;54;61;74;73;72;71;0;No;No;No
5936;10;15;1;3;2;16;28;19;26;27;44;32;0;41;35;55;60;58;59;53;74;64;65;73;70;0;No;No;No
5937;9;12;6;3;7;18;27;26;28;17;37;34;0;36;45;49;53;56;59;54;73;65;68;75;62;0;No;No;No
5938;5;10;9;8;1;28;29;27;26;19;31;36;0;34;43;49;56;47;50;60;73;64;66;70;68;0;No;No;No
5939;7;9;11;3;13;21;16;23;24;29;32;45;0;34;42;51;57;53;47;54;68;70;71;74;67;0;No;No;No
5940;15;11;8;14;13;24;22;18;23;26;44;39;0;43;36;54;58;51;49;50;70;64;72;74;65;0;No;No;No
5941;11;7;9;10;2;20;22;21;30;27;37;40;0;41;34;51;52;48;56;47;72;71;64;73;70;0;No;No;No
5942;3;10;14;8;7;17;24;23;28;20;43;37;0;42;33;50;52;57;47;55;65;64;61;69;75;0;No;No;No
5943;3;10;4;8;5;21;22;29;24;19;35;32;0;33;37;56;59;55;60;51;72;71;68;75;69;0;No;No;No
5944;6;12;14;13;5;24;19;23;27;30;38;43;0;34;36;56;57;52;51;55;61;69;70;63;68;0;No;No;No
5945;2;4;8;12;3;16;23;28;19;20;31;36;0;32;34;56;49;47;46;51;71;72;67;69;70;0;No;No;No
5946;8;11;3;5;2;26;27;20;16;23;45;44;0;35;31;59;54;57;52;47;66;62;68;67;64;0;No;No;No
5947;6;4;10;13;8;19;22;18;23;27;42;41;0;33;37;52;49;55;51;57;63;68;70;67;69;0;No;No;No
5948;3;9;5;1;8;21;19;28;24;27;42;44;0;37;32;47;51;48;58;55;69;63;67;68;66;0;No;No;No
5949;13;7;6;12;9;19;23;20;22;29;35;44;0;39;36;54;57;52;55;51;68;69;72;61;67;0;No;No;No
5950;3;11;2;4;12;16;30;23;22;19;31;36;0;44;41;48;55;47;54;50;66;64;74;68;62;0;No;No;No
5951;8;13;5;9;2;20;30;26;25;24;34;38;0;31;36;57;56;53;58;46;63;69;66;75;68;0;No;No;No
5952;3;12;13;5;10;26;29;24;27;19;44;45;0;31;32;54;59;53;46;47;63;61;66;73;75;0;No;No;No
5953;14;3;12;8;11;18;22;23;19;24;35;34;0;42;45;51;59;53;50;58;64;61;63;66;65;0;No;No;No
5954;14;13;6;8;1;28;17;25;26;27;34;33;0;38;32;50;59;58;53;51;63;64;75;73;69;0;No;No;No
5955;14;12;3;2;13;28;17;18;20;16;34;36;0;31;32;59;54;55;48;47;64;71;67;72;70;0;No;No;No
5956;6;14;13;4;2;18;16;23;21;29;36;32;0;33;42;53;47;55;54;60;72;73;61;62;65;0;No;No;No
5957;12;15;8;4;1;24;29;18;22;17;43;38;0;36;34;48;46;60;58;51;62;69;68;65;61;0;No;No;No
5958;4;11;12;10;6;29;19;28;23;18;41;31;0;42;36;54;57;48;58;49;66;74;64;65;68;0;No;No;No
5959;10;7;3;11;15;21;29;23;22;16;34;41;0;33;37;46;51;54;52;58;62;64;73;63;61;0;No;No;No
5960;2;1;15;3;10;23;19;21;16;29;44;42;0;33;32;56;57;49;54;51;73;61;68;72;67;0;No;No;No
5961;7;9;5;12;8;22;25;18;24;28;34;32;0;44;36;57;50;59;60;58;75;71;74;67;72;0;No;No;No
5962;15;7;9;12;1;28;25;23;19;29;43;31;0;42;35;49;48;53;60;58;73;70;62;72;71;0;No;No;No
5963;4;10;9;13;14;17;21;24;27;28;37;35;0;36;32;52;53;47;46;59;61;62;71;75;73;0;No;No;No
5964;3;4;6;14;7;21;28;29;23;30;35;44;0;34;41;51;49;48;56;59;68;69;72;67;73;0;No;No;No
5965;2;7;12;10;3;22;24;19;23;26;39;36;0;41;44;50;57;49;53;56;72;69;67;66;62;0;No;No;No
5966;12;11;4;1;9;21;25;19;20;23;36;38;0;44;43;52;55;58;53;56;61;62;65;66;70;0;No;No;No
5967;1;10;14;3;2;25;16;29;18;20;34;38;0;33;40;46;55;52;49;50;72;69;65;68;66;0;No;No;No
5968;9;1;4;12;11;18;24;21;17;20;37;43;0;39;44;46;55;58;47;57;74;68;63;67;64;0;No;No;No
5969;2;11;8;3;14;25;23;28;16;26;34;38;0;31;42;51;49;46;58;60;71;63;67;73;74;0;No;No;No
5970;14;4;13;10;1;24;22;23;26;16;32;31;0;43;38;59;53;57;56;46;70;61;71;65;72;0;No;No;No
5971;10;5;13;11;7;26;18;24;21;29;41;35;0;44;32;50;48;47;56;52;70;74;62;69;67;0;No;No;No
5972;13;6;11;7;2;17;28;20;29;19;43;34;0;33;32;59;58;49;53;56;71;68;61;70;72;0;No;No;No
5973;8;9;12;3;14;25;27;19;30;18;45;36;0;38;43;57;48;54;51;55;72;68;70;73;74;0;No;No;No
5974;4;5;14;1;12;24;18;23;20;27;32;35;0;39;44;52;59;46;47;50;74;65;70;73;66;0;No;No;No
5975;7;6;13;11;9;26;25;27;19;28;32;36;0;43;33;47;48;51;52;57;64;68;71;63;65;0;No;No;No
5976;2;1;10;11;13;25;22;27;30;16;32;36;0;34;40;57;48;54;51;55;64;63;71;66;74;0;No;No;No
5977;9;1;5;4;13;16;27;18;17;21;36;41;0;32;35;50;56;54;48;53;64;70;74;72;62;0;No;No;No
5978;11;13;14;2;7;27;22;26;19;30;42;31;0;35;34;49;51;56;58;52;63;69;64;71;61;0;No;No;No
5979;4;6;8;15;9;30;17;28;16;21;41;44;0;32;34;60;59;54;56;51;65;71;67;69;70;0;No;No;No
5980;10;5;12;13;6;21;18;22;20;28;37;42;0;39;40;53;59;56;52;48;64;61;66;73;67;0;No;No;No
5981;13;11;7;1;4;18;21;30;25;27;31;34;0;37;43;53;59;58;50;52;72;62;69;64;71;0;No;No;No
5982;5;15;10;4;12;26;17;25;16;22;37;33;0;31;43;54;48;55;47;52;75;71;64;61;73;0;No;No;No
5983;10;1;13;11;6;17;28;25;22;24;44;34;0;39;33;58;51;56;47;46;66;64;68;62;65;0;No;No;No
5984;4;8;5;6;11;24;25;22;18;27;31;37;0;39;34;48;58;57;52;53;63;75;70;71;61;0;No;No;No
5985;12;6;3;8;10;25;24;30;23;18;41;32;0;39;44;48;53;47;46;49;63;64;69;62;68;0;No;No;No
5986;8;2;13;10;4;24;18;29;28;23;35;43;0;41;39;59;52;51;57;47;69;63;72;65;73;0;No;No;No
5987;15;13;14;8;5;27;24;22;18;29;36;42;0;34;43;54;60;59;56;53;65;68;74;63;62;0;No;No;No
5988;5;14;10;12;2;22;21;25;26;18;41;40;0;33;36;54;58;56;51;53;64;70;75;71;61;0;No;No;No
5989;10;11;14;8;13;24;19;21;23;16;40;32;0;31;44;59;47;46;55;48;75;73;67;68;72;0;No;No;No
5990;13;15;5;12;1;20;23;28;18;27;39;34;0;38;35;58;49;53;56;59;64;65;68;71;66;0;No;No;No
5991;5;13;3;12;9;23;18;19;25;24;41;33;0;43;36;57;51;59;55;56;61;62;72;63;66;0;No;No;No
5992;8;14;11;6;10;18;17;22;29;28;42;38;0;45;43;60;47;46;52;58;70;75;62;72;63;0;No;No;No
5993;7;5;6;4;9;28;22;17;19;29;35;36;0;39;42;56;60;52;57;50;64;65;67;62;74;0;No;No;No
5994;9;13;3;8;14;24;19;26;29;28;35;33;0;42;43;48;55;50;52;59;63;68;71;67;65;0;No;No;No
5995;1;4;7;13;11;26;16;23;27;29;37;44;0;31;42;47;50;59;49;54;63;69;66;70;71;0;No;No;No
5996;14;2;13;3;15;27;17;19;23;26;44;39;0;41;35;47;52;53;54;59;71;72;69;61;68;0;No;No;No
5997;6;14;2;4;12;28;19;21;22;16;36;33;0;35;43;53;57;49;48;59;68;71;75;74;61;0;No;No;No
5998;11;6;7;13;12;30;26;24;19;22;32;44;0;37;42;48;51;59;55;49;73;74;71;65;72;0;No;No;No
5999;14;5;1;8;11;20;24;22;26;18;41;39;0;36;45;52;46;47;48;51;72;74;69;63;64;0;No;No;No
6000;9;7;14;10;6;20;17;27;29;25;36;35;0;42;39;54;49;59;57;58;68;61;75;66;64;0;No;No;No
6001;10;6;15;12;14;28;22;26;23;18;38;35;0;34;43;54;50;56;48;60;69;71;63;61;64;0;No;No;No
6002;6;2;14;11;1;29;22;23;19;16;33;41;0;42;43;55;47;52;54;46;73;75;68;66;74;0;No;No;No
6003;12;2;1;4;7;22;16;28;19;27;36;40;0;44;41;48;49;54;55;50;61;69;71;65;63;0;No;No;No
6004;2;13;14;11;4;23;27;18;16;22;32;35;0;44;43;57;56;51;50;48;66;61;63;74;68;0;No;No;No
6005;11;2;12;3;14;22;21;23;26;29;37;43;0;41;39;57;51;55;46;59;73;67;64;61;74;0;No;No;No
6006;6;2;9;8;5;22;27;28;17;16;45;37;0;44;33;52;49;50;55;53;67;73;75;66;72;0;No;No;No
6007;6;11;9;12;1;27;30;28;29;23;40;42;0;39;35;50;60;55;53;54;63;67;69;66;61;0;No;No;No
6008;1;9;12;4;2;21;18;16;26;27;32;43;0;33;41;55;47;50;54;57;63;73;64;67;66;0;No;No;No
6009;1;2;14;8;4;18;22;20;17;16;41;36;0;32;40;59;56;52;58;53;67;69;73;62;74;0;No;No;No
6010;2;5;14;9;6;16;29;17;18;26;39;41;0;31;40;57;54;56;46;47;67;65;64;68;73;0;No;No;No
6011;4;2;10;8;12;17;21;30;29;20;39;31;0;40;37;59;54;49;48;60;61;71;74;70;68;0;No;No;No
6012;14;4;7;5;12;23;26;30;22;18;38;39;0;33;43;59;55;51;52;58;75;62;73;69;67;0;No;No;No
6013;2;12;5;7;3;28;25;29;20;19;39;36;0;33;43;51;56;58;59;53;66;68;64;73;74;0;No;No;No
6014;14;10;3;7;8;24;30;19;26;22;35;44;0;34;36;48;54;57;53;60;67;71;62;64;65;0;No;No;No
6015;10;1;12;3;8;24;22;16;29;21;36;41;0;34;38;59;49;53;55;58;63;71;61;73;68;0;No;No;No
6016;14;5;12;3;8;16;29;30;18;17;40;34;0;41;43;56;59;60;51;54;65;72;69;74;64;0;No;No;No
6017;3;13;11;4;2;28;25;16;27;19;37;33;0;35;39;52;55;47;57;56;63;64;65;70;69;0;No;No;No
6018;12;2;3;4;6;22;23;24;27;25;44;33;0;32;36;56;48;54;55;57;67;68;65;73;62;0;No;No;No
6019;11;12;14;9;3;26;18;24;21;19;39;36;0;40;32;60;54;55;58;52;67;75;69;68;73;0;No;No;No
6020;4;7;10;8;14;21;19;22;29;24;42;35;0;44;41;52;56;48;54;57;66;73;74;70;61;0;No;No;No
6021;3;1;6;12;5;20;21;28;24;29;42;32;0;35;39;57;47;51;58;56;73;66;62;64;69;0;No;No;No
6022;12;8;15;1;4;17;22;25;30;16;42;33;0;43;44;50;47;52;56;55;70;67;75;66;68;0;No;No;No
6023;12;7;10;5;13;22;16;28;23;19;32;36;0;35;43;47;59;53;58;55;64;63;71;69;72;0;No;No;No
6024;12;10;4;9;5;26;25;23;29;30;40;38;0;44;35;57;49;58;56;46;63;65;68;66;74;0;No;No;No
6025;9;7;1;8;11;19;29;28;18;23;41;45;0;37;42;51;54;58;50;56;68;73;71;70;74;0;No;No;No
6026;8;1;10;3;4;17;19;27;24;22;37;40;0;41;42;51;53;49;55;48;63;71;70;68;75;0;No;No;No
6027;12;14;2;3;13;25;21;24;22;18;33;34;0;35;36;58;50;59;57;47;67;70;63;72;64;0;No;No;No
6028;7;4;15;13;10;20;24;23;28;29;39;33;0;42;40;57;54;52;47;53;73;74;66;72;62;0;No;No;No
6029;4;1;5;2;8;27;29;28;21;24;31;43;0;42;32;51;54;47;55;48;74;64;69;66;61;0;No;No;No
6030;1;9;7;2;5;22;27;29;23;18;42;39;0;43;37;49;51;48;59;47;66;61;73;62;70;0;No;No;No
6031;4;13;2;15;3;23;29;26;24;30;38;36;0;37;41;58;56;47;53;51;65;61;74;69;70;0;No;No;No
6032;8;7;1;13;11;18;24;21;29;30;43;31;0;39;44;55;60;56;46;48;65;71;67;61;62;0;No;No;No
6033;3;1;9;13;10;21;23;24;29;22;37;31;0;35;36;46;53;59;49;47;64;67;66;69;72;0;No;No;No
6034;6;11;14;10;1;22;20;28;25;24;42;33;0;35;36;50;59;51;53;49;63;65;61;66;73;0;No;No;No
6035;10;8;12;15;11;25;22;29;27;24;41;33;0;42;37;56;57;59;54;47;68;61;69;73;75;0;No;No;No
6036;9;7;4;6;11;16;28;19;17;27;41;34;0;44;36;59;51;56;46;48;62;68;71;66;69;0;No;No;No
6037;1;6;14;12;5;27;26;22;20;28;43;39;0;33;45;46;57;55;54;50;71;67;68;66;62;0;No;No;No
6038;3;2;6;13;15;29;23;22;26;20;35;44;0;42;43;48;57;46;47;55;70;75;73;71;68;0;No;No;No
6039;3;5;14;6;4;24;23;17;21;22;42;38;0;45;31;52;53;57;50;46;62;66;72;65;70;0;No;No;No
6040;9;8;11;5;6;26;24;22;19;16;42;36;0;38;43;50;59;55;54;47;65;73;62;71;74;0;No;No;No
6041;12;5;9;2;14;22;18;25;27;24;45;43;0;40;36;51;52;58;48;59;71;62;70;67;66;0;No;No;No
6042;9;4;12;15;8;25;29;28;19;27;40;39;0;38;43;50;57;59;52;51;66;62;67;72;74;0;No;No;No
6043;14;7;1;5;3;28;18;30;25;22;34;37;0;31;36;60;47;57;51;59;61;64;75;65;62;0;No;No;No
6044;4;13;2;14;9;21;28;19;18;16;35;44;0;39;31;54;56;57;50;46;61;72;69;67;65;0;No;No;No
6045;8;9;7;2;10;25;18;29;16;17;40;31;0;38;33;54;55;58;52;49;74;68;61;75;62;0;No;No;No
6046;10;4;5;3;8;17;30;20;22;29;40;38;0;43;36;51;56;60;50;52;67;68;69;66;64;0;No;No;No
6047;9;15;6;8;14;29;22;23;27;24;39;43;0;35;33;48;52;55;60;46;67;73;74;71;68;0;No;No;No
6048;5;11;3;6;4;27;18;30;25;22;35;39;0;43;42;49;59;50;57;47;61;74;62;73;75;0;No;No;No
6049;10;1;2;11;6;21;27;29;23;17;32;33;0;42;34;56;54;55;51;58;71;62;65;69;68;0;No;No;No
6050;7;6;1;13;4;24;28;18;19;26;38;40;0;34;44;47;54;52;55;50;69;64;63;65;70;0;No;No;No
6051;3;6;4;10;13;21;17;25;29;19;41;33;0;34;42;49;51;46;47;53;72;61;64;71;68;0;No;No;No
6052;9;11;6;4;3;17;30;29;24;21;39;37;0;36;35;48;56;59;46;58;73;75;63;72;69;0;No;No;No
6053;10;5;9;12;2;27;24;28;20;21;38;39;0;33;32;53;58;50;55;56;69;67;65;74;61;0;No;No;No
6054;7;12;6;10;15;19;23;25;28;18;42;32;0;37;33;55;49;57;51;59;63;64;65;70;68;0;No;No;No
6055;1;3;10;14;2;28;30;27;24;20;41;44;0;31;38;57;59;51;48;53;70;71;61;64;74;0;No;No;No
6056;8;2;4;3;10;16;27;20;29;18;34;45;0;36;41;50;56;51;46;54;70;74;62;71;66;0;No;No;No
6057;4;13;7;1;2;28;26;29;17;21;40;43;0;45;39;59;49;54;51;53;71;62;73;70;74;0;No;No;No
6058;2;12;8;1;13;20;19;26;24;29;42;35;0;41;45;54;57;50;49;60;70;69;68;63;67;0;No;No;No
6059;7;5;14;2;1;29;23;28;26;19;31;34;0;38;39;53;55;54;56;50;68;62;67;64;61;0;No;No;No
6060;4;9;11;12;14;16;18;22;26;27;39;42;0;36;45;50;56;47;55;58;69;61;62;71;74;0;No;No;No
6061;1;3;12;10;4;16;25;26;19;28;44;32;0;33;41;59;55;57;51;48;72;75;64;68;62;0;No;No;No
6062;9;14;15;6;1;19;29;22;18;23;36;31;0;44;32;55;48;60;56;46;74;68;66;71;72;0;No;No;No
6063;5;13;11;3;15;20;25;17;21;23;43;36;0;42;31;52;57;54;46;47;64;70;68;62;72;0;No;No;No
6064;2;6;13;15;10;26;29;19;17;24;40;31;0;32;42;50;56;55;58;59;66;61;65;72;68;0;No;No;No
6065;8;1;5;6;14;29;22;28;24;16;34;40;0;32;41;58;54;51;46;60;63;65;73;62;70;0;No;No;No
