numero;b1;b2;b3;b4;b5;i1;i2;i3;i4;i5;n1;n2;n3;n4;n5;g1;g2;g3;g4;g5;o1;o2;o3;o4;o5;Activo;Nombre;Cedula;Telefono
19250;5;13;2;8;15;29;17;16;19;21;43;32;0;34;42;59;54;52;57;58;75;70;63;73;62;-1;No;No;No
19251;15;14;11;7;2;26;28;30;22;21;45;32;0;40;35;55;52;47;58;50;64;61;71;62;70;-1;No;No;No
19252;6;4;1;12;10;22;25;23;27;21;39;38;0;40;45;55;51;54;60;50;72;63;64;70;68;-1;No;No;No
19253;2;8;9;4;11;22;29;27;20;26;34;31;0;40;43;48;57;56;52;54;71;67;65;62;74;-1;No;No;No
19254;9;5;7;1;10;17;22;16;24;20;36;43;0;35;32;54;59;50;58;53;70;69;73;62;61;-1;No;No;No
19255;10;14;1;7;9;30;23;28;20;19;41;38;0;43;32;50;58;59;51;47;63;70;72;67;65;-1;No;No;No
19256;5;9;1;15;12;20;16;17;25;19;36;33;0;35;44;51;50;60;47;55;65;72;75;73;70;-1;No;No;No
19257;10;12;9;4;5;26;25;16;18;17;40;35;0;45;33;52;54;51;58;47;63;75;72;62;73;-1;No;No;No
19258;2;15;11;5;7;18;30;21;27;28;45;42;0;37;35;49;59;55;52;47;67;73;61;71;65;-1;No;No;No
19259;12;9;15;2;10;20;26;27;17;24;35;33;0;45;38;46;48;53;57;59;71;75;68;72;63;-1;No;No;No
19260;2;5;15;13;12;20;25;17;28;27;44;41;0;36;33;58;57;56;51;60;69;71;65;73;62;-1;No;No;No
19261;9;5;8;6;7;22;21;30;20;25;39;41;0;35;33;50;49;53;59;55;67;69;61;73;72;-1;No;No;No
19262;6;10;15;2;9;27;28;21;24;20;43;37;0;38;44;50;56;51;53;57;63;64;71;65;74;-1;No;No;No
19263;6;1;4;13;2;21;22;25;19;26;37;38;0;43;35;56;59;53;49;51;73;75;67;69;72;-1;No;No;No
19264;5;6;4;3;14;16;27;22;29;25;42;36;0;44;35;51;47;55;58;53;67;71;74;69;64;-1;No;No;No
19265;11;8;2;1;14;21;30;26;23;29;45;34;0;43;36;52;54;55;56;48;64;73;70;63;74;-1;No;No;No
19266;14;3;8;11;5;19;21;22;29;16;42;43;0;40;31;59;48;56;60;54;68;61;75;71;67;-1;No;No;No
19267;5;4;15;7;12;25;27;29;19;16;40;34;0;35;31;47;49;46;57;55;69;66;71;61;63;-1;No;No;No
19268;9;14;6;3;7;27;28;30;22;23;39;42;0;43;40;53;59;60;46;49;68;71;65;69;75;-1;No;No;No
19269;7;10;13;1;4;23;19;30;25;28;34;31;0;45;35;54;59;49;57;50;64;65;71;66;62;-1;No;No;No
19270;4;5;3;9;11;25;27;30;20;19;35;38;0;45;31;54;47;55;46;57;68;70;74;71;62;-1;No;No;No
19271;2;8;10;4;12;23;29;22;30;24;38;42;0;37;45;52;54;55;49;57;63;65;68;70;61;-1;No;No;No
19272;15;10;11;2;4;25;24;28;27;26;32;42;0;45;38;54;52;50;48;59;71;73;64;72;65;-1;No;No;No
19273;10;6;8;13;9;28;24;30;26;27;39;35;0;40;43;60;57;51;46;50;70;72;67;62;63;-1;No;No;No
19274;3;2;9;10;8;25;20;29;28;23;31;38;0;40;37;58;53;55;51;46;67;69;68;73;66;-1;No;No;No
19275;9;10;14;2;11;25;17;30;21;20;38;42;0;36;37;54;50;56;47;52;63;71;69;75;74;-1;No;No;No
19276;2;4;1;5;11;30;17;21;19;25;44;36;0;38;45;56;48;47;53;55;66;72;62;68;63;-1;No;No;No
19277;14;4;13;10;1;30;21;17;19;23;33;32;0;43;44;49;52;46;56;53;61;71;73;66;62;-1;No;No;No
19278;14;6;13;3;15;23;26;21;24;17;33;35;0;37;39;60;57;51;48;59;65;75;64;61;66;-1;No;No;No
19279;4;1;11;5;15;23;22;27;24;17;43;31;0;35;39;46;47;57;59;54;61;66;73;71;63;-1;No;No;No
19280;7;1;8;6;15;24;21;20;28;25;33;38;0;35;32;57;51;53;49;59;63;62;74;64;69;-1;No;No;No
19281;10;2;8;13;15;26;19;23;29;21;43;40;0;34;35;54;49;58;46;53;70;72;62;73;67;-1;No;No;No
19282;8;10;11;15;14;21;27;16;22;23;39;42;0;40;35;47;49;48;46;56;72;61;70;73;69;-1;No;No;No
19283;7;9;14;11;6;19;30;20;21;17;39;33;0;44;45;59;57;60;46;54;66;67;63;70;65;-1;No;No;No
19284;7;1;5;13;10;23;19;29;27;28;35;38;0;32;39;49;59;47;52;54;74;71;64;68;73;-1;No;No;No
19285;10;9;6;14;3;26;25;21;30;16;45;34;0;36;44;53;59;56;49;47;64;67;71;73;65;-1;No;No;No
19286;8;4;7;15;9;27;22;28;30;25;36;42;0;32;35;55;57;59;51;49;64;73;61;68;75;-1;No;No;No
19287;3;2;14;15;9;17;16;28;29;25;45;32;0;35;37;47;48;56;50;59;67;75;62;65;61;-1;No;No;No
19288;11;9;13;10;2;23;20;21;27;17;34;32;0;45;40;49;59;57;47;51;61;72;74;71;67;-1;No;No;No
19289;2;7;11;6;14;22;29;21;23;16;44;36;0;37;34;46;48;50;56;54;64;74;62;73;70;-1;No;No;No
19290;3;5;7;11;8;17;28;27;21;22;35;41;0;40;34;53;50;57;60;49;72;62;65;63;67;-1;No;No;No
19291;9;13;6;3;2;26;25;20;29;22;34;33;0;41;37;51;53;47;48;50;71;63;72;73;68;-1;No;No;No
19292;6;2;15;12;11;19;20;18;30;16;38;34;0;31;33;48;59;50;60;47;69;74;67;66;73;-1;No;No;No
19293;12;8;13;4;1;22;19;26;28;25;37;35;0;41;40;57;46;53;52;54;72;67;68;71;65;-1;No;No;No
19294;6;1;7;15;11;25;26;18;30;27;42;37;0;32;40;58;48;55;60;56;63;74;61;69;64;-1;No;No;No
19295;13;15;3;11;7;21;23;26;16;22;37;35;0;39;36;50;47;55;48;57;72;73;64;69;67;-1;No;No;No
19296;13;5;1;15;12;18;20;17;25;24;44;32;0;33;36;48;46;49;56;57;66;61;69;63;70;-1;No;No;No
19297;12;5;7;8;15;27;17;30;25;26;35;33;0;38;37;60;55;49;51;52;72;66;64;75;73;-1;No;No;No
19298;2;11;9;13;1;17;19;27;28;22;32;36;0;35;45;51;49;53;55;54;71;75;62;73;65;-1;No;No;No
19299;11;3;5;10;8;29;23;20;28;22;38;44;0;39;41;55;58;60;48;49;67;65;70;75;68;-1;No;No;No
19300;1;6;2;9;13;21;26;23;19;17;38;42;0;35;32;59;46;57;56;49;67;75;65;63;72;-1;No;No;No
19301;1;12;8;7;15;30;26;16;20;28;41;37;0;31;45;47;51;54;53;52;71;73;69;63;74;-1;No;No;No
19302;2;7;1;15;10;20;28;19;16;22;34;38;0;42;35;47;60;53;49;55;65;70;67;71;72;-1;No;No;No
19303;2;4;10;14;13;24;18;17;27;25;32;39;0;35;42;55;49;46;57;51;70;66;69;62;71;-1;No;No;No
19304;13;3;9;14;11;29;24;20;28;30;45;42;0;41;37;51;48;47;58;53;75;70;61;64;66;-1;No;No;No
19305;15;2;9;1;4;16;22;27;21;23;35;31;0;44;40;54;49;58;48;59;62;61;72;73;70;-1;No;No;No
19306;14;12;10;9;8;28;19;21;18;27;31;37;0;33;36;58;59;49;52;53;70;75;64;61;72;-1;No;No;No
19307;13;11;6;2;4;28;21;18;16;24;32;35;0;41;33;51;50;57;60;54;68;63;74;65;67;-1;No;No;No
19308;14;10;8;15;1;24;26;22;30;21;41;44;0;33;36;54;52;47;49;55;66;62;69;73;68;-1;No;No;No
19309;6;4;11;9;14;22;19;28;29;16;33;31;0;44;42;53;51;52;56;54;63;72;68;69;70;-1;No;No;No
19310;8;5;14;3;1;18;24;23;17;27;38;39;0;31;41;56;60;53;47;57;62;72;69;75;66;-1;No;No;No
19311;1;8;13;14;7;17;30;29;25;19;42;32;0;31;44;55;54;53;49;59;71;63;68;62;65;-1;No;No;No
19312;15;7;12;14;10;21;20;26;18;24;36;43;0;39;34;59;56;54;60;53;63;64;73;66;69;-1;No;No;No
19313;7;4;10;13;3;18;16;22;24;19;31;32;0;34;40;47;48;51;55;59;74;61;67;75;68;-1;No;No;No
19314;2;3;10;12;7;26;17;25;22;19;35;36;0;41;37;53;48;58;51;55;71;66;73;70;63;-1;No;No;No
19315;5;3;6;1;10;19;30;17;16;27;44;36;0;39;35;46;53;55;52;47;64;70;73;62;68;-1;No;No;No
19316;2;8;9;14;1;26;30;19;24;20;35;40;0;39;31;52;50;53;55;46;70;66;68;73;67;-1;No;No;No
19317;13;15;5;14;3;23;28;20;27;21;44;45;0;40;43;48;57;46;56;49;67;73;66;70;74;-1;No;No;No
19318;4;2;12;10;1;27;30;19;16;25;32;41;0;44;42;46;49;50;60;59;74;68;70;63;73;-1;No;No;No
19319;11;4;8;15;12;19;30;18;21;28;35;32;0;42;44;51;54;57;55;47;70;74;61;71;65;-1;No;No;No
19320;3;2;5;9;6;22;21;26;27;23;35;31;0;43;39;52;54;60;46;48;64;63;73;71;66;-1;No;No;No
19321;1;15;14;7;3;21;26;30;28;22;44;33;0;31;32;60;59;56;58;54;65;66;69;74;71;-1;No;No;No
19322;2;15;4;7;5;17;30;29;27;16;33;43;0;31;39;54;48;58;60;55;74;68;71;61;73;-1;No;No;No
19323;14;5;7;9;4;18;25;16;21;19;34;38;0;33;39;48;54;49;59;51;64;66;73;68;69;-1;No;No;No
19324;3;6;8;14;4;21;27;22;30;18;33;35;0;43;40;51;57;59;47;49;68;71;75;65;70;-1;No;No;No
19325;5;15;4;6;10;17;28;20;19;22;41;40;0;42;31;52;51;56;50;46;75;71;63;72;69;-1;No;No;No
19326;3;15;10;6;9;18;26;30;19;17;36;33;0;45;38;48;47;55;54;58;61;67;75;69;72;-1;No;No;No
19327;4;6;1;11;10;24;18;19;25;16;37;35;0;36;41;54;60;58;50;47;68;71;72;69;73;-1;No;No;No
19328;1;12;15;5;9;22;27;18;16;20;33;42;0;36;32;50;49;52;56;46;72;71;67;75;73;-1;No;No;No
19329;14;12;9;15;6;19;28;27;17;16;40;37;0;31;43;57;47;60;48;49;61;75;74;72;62;-1;No;No;No
19330;7;2;5;3;6;20;25;29;21;30;43;33;0;44;31;53;47;48;59;58;68;67;72;63;66;-1;No;No;No
19331;7;12;9;10;5;23;16;25;30;24;38;44;0;34;43;55;54;58;57;51;72;70;73;65;66;-1;No;No;No
19332;14;7;11;13;10;22;24;23;19;17;42;41;0;44;38;46;58;57;48;56;71;62;72;69;74;-1;No;No;No
19333;11;14;1;8;2;29;23;25;18;16;42;40;0;45;41;52;58;53;48;47;62;61;68;72;67;-1;No;No;No
19334;4;11;3;13;1;18;16;26;25;29;44;31;0;35;36;59;49;46;55;52;65;68;64;73;75;-1;No;No;No
19335;12;4;2;3;15;24;21;20;17;26;42;45;0;40;36;55;58;57;52;59;70;61;72;75;64;-1;No;No;No
19336;8;13;14;6;7;23;21;30;18;26;41;31;0;35;33;59;55;54;58;52;65;70;64;75;73;-1;No;No;No
19337;1;7;10;6;8;25;23;16;24;30;37;38;0;45;34;52;46;51;53;48;64;70;69;63;68;-1;No;No;No
19338;10;6;7;15;2;24;25;28;27;29;31;38;0;37;43;47;52;53;57;60;72;70;62;73;67;-1;No;No;No
19339;10;1;7;12;4;23;25;29;19;27;32;31;0;33;45;57;51;59;50;53;72;68;67;64;71;-1;No;No;No
19340;7;6;12;3;8;24;16;26;29;17;43;38;0;41;42;53;48;52;55;58;70;61;67;71;64;-1;No;No;No
19341;8;1;6;12;3;28;20;18;25;19;41;31;0;42;35;49;60;51;46;50;69;68;74;72;71;-1;No;No;No
19342;12;4;14;13;6;19;21;30;17;25;43;44;0;35;42;50;55;59;58;53;69;75;63;71;64;-1;No;No;No
19343;9;7;14;3;12;29;17;22;19;20;39;37;0;38;40;53;56;60;58;49;69;67;66;74;72;-1;No;No;No
19344;7;6;10;12;2;20;27;17;25;16;40;41;0;36;45;52;56;49;46;55;61;66;63;65;70;-1;No;No;No
19345;12;3;10;9;4;30;23;18;21;27;31;41;0;33;39;60;50;48;58;59;63;74;73;67;72;-1;No;No;No
19346;3;10;11;2;8;26;22;23;21;17;42;31;0;45;43;53;46;59;51;54;75;66;69;74;64;-1;No;No;No
19347;5;4;15;8;6;20;24;28;27;19;31;35;0;41;42;54;47;56;48;55;71;61;69;70;72;-1;No;No;No
19348;1;15;6;8;3;28;22;29;20;30;39;33;0;32;44;58;53;50;54;59;65;64;62;63;72;-1;No;No;No
19349;5;15;11;4;14;21;20;30;17;18;42;40;0;41;38;52;49;56;48;47;72;67;74;64;65;-1;No;No;No
19350;9;13;15;7;11;16;24;28;30;17;44;39;0;41;31;57;47;59;52;48;62;70;64;71;67;-1;No;No;No
19351;14;4;3;2;15;22;29;21;19;20;42;34;0;45;44;55;52;54;60;49;74;72;66;63;61;-1;No;No;No
19352;3;2;10;12;7;16;23;28;21;18;45;35;0;36;32;58;56;50;52;47;70;68;64;72;62;-1;No;No;No
19353;8;5;14;11;2;24;16;30;27;28;33;43;0;35;37;58;56;51;60;53;72;70;69;64;62;-1;No;No;No
19354;15;1;14;11;4;30;18;27;22;29;37;35;0;43;36;52;53;56;48;58;75;65;69;74;66;-1;No;No;No
19355;6;10;14;3;2;21;18;25;23;29;39;34;0;31;45;50;48;49;59;56;61;66;67;75;63;-1;No;No;No
19356;14;11;6;2;4;30;29;24;21;20;34;31;0;40;36;52;59;53;50;51;71;62;72;75;74;-1;No;No;No
19357;6;9;12;15;14;30;19;17;25;28;37;42;0;36;33;55;51;60;53;58;74;64;66;75;62;-1;No;No;No
19358;13;10;6;8;7;25;19;22;29;28;37;39;0;38;33;46;50;58;57;56;73;68;61;67;74;-1;No;No;No
19359;9;4;3;11;1;18;25;29;20;24;38;45;0;42;31;48;46;59;54;49;64;69;71;66;74;-1;No;No;No
19360;3;2;6;9;11;18;21;24;27;17;43;44;0;45;41;57;47;52;55;59;69;68;74;71;67;-1;No;No;No
19361;8;4;10;7;15;20;24;29;28;18;32;31;0;37;41;51;47;46;59;55;74;72;66;73;61;-1;No;No;No
19362;8;10;13;5;15;23;16;22;28;21;32;34;0;39;40;56;58;50;57;55;61;62;66;64;73;-1;No;No;No
19363;9;1;12;14;15;23;28;16;24;27;39;36;0;43;37;54;49;51;55;53;69;75;74;66;71;-1;No;No;No
19364;15;5;8;7;10;17;26;19;29;21;39;36;0;44;37;60;58;50;56;52;68;64;62;67;72;-1;No;No;No
19365;9;11;4;7;14;17;19;16;25;20;35;38;0;37;34;51;54;57;47;58;71;62;67;73;74;-1;No;No;No
19366;5;8;12;4;7;28;18;21;24;26;32;37;0;34;45;59;48;51;46;56;69;61;72;71;65;-1;No;No;No
19367;4;11;5;1;6;16;29;25;27;22;36;37;0;33;44;47;56;58;55;50;61;67;71;69;74;-1;No;No;No
19368;4;1;10;12;3;29;18;28;26;22;45;39;0;41;43;54;57;53;51;56;71;72;73;63;75;-1;No;No;No
19369;6;9;5;12;15;23;19;26;27;29;39;32;0;42;40;53;54;58;60;47;75;61;67;68;71;-1;No;No;No
19370;13;7;11;5;8;21;29;19;20;17;37;42;0;38;40;60;49;52;57;53;70;67;62;61;64;-1;No;No;No
19371;3;15;13;1;10;17;28;16;30;27;39;38;0;45;35;57;51;56;60;49;68;62;69;73;65;-1;No;No;No
19372;12;13;4;8;10;19;28;23;29;21;40;37;0;31;34;56;55;51;60;49;64;68;69;65;66;-1;No;No;No
19373;6;3;11;4;14;27;28;23;22;19;35;34;0;31;45;50;52;60;46;54;71;65;75;73;69;-1;No;No;No
19374;15;9;13;7;4;30;24;23;21;16;34;44;0;40;41;57;52;58;59;49;61;68;64;70;69;-1;No;No;No
19375;2;4;10;11;5;21;26;29;20;17;44;40;0;45;36;47;50;56;46;58;64;67;68;63;75;-1;No;No;No
19376;7;4;13;10;12;20;23;29;18;22;40;38;0;39;34;50;54;56;47;51;73;62;69;74;65;-1;No;No;No
19377;11;8;9;13;15;29;22;26;16;23;31;37;0;44;38;59;46;50;60;58;75;66;71;61;74;-1;No;No;No
19378;10;12;4;1;5;17;30;22;18;16;36;35;0;45;43;60;48;46;52;56;62;67;68;61;65;-1;No;No;No
19379;14;7;4;15;12;23;19;26;30;18;33;36;0;35;38;46;48;56;50;55;66;73;74;68;63;-1;No;No;No
19380;12;7;11;2;6;30;27;18;25;28;34;40;0;41;33;59;58;46;57;53;63;61;70;71;68;-1;No;No;No
19381;8;5;2;6;14;30;22;18;24;27;41;42;0;45;44;60;56;50;57;54;64;68;67;61;65;-1;No;No;No
19382;12;5;2;4;14;21;16;24;27;25;41;42;0;31;36;55;49;48;59;54;74;68;67;62;72;-1;No;No;No
19383;9;14;15;12;13;30;23;28;25;27;35;36;0;38;31;56;59;55;58;48;65;72;73;63;70;-1;No;No;No
19384;11;5;8;6;14;23;25;17;29;27;39;44;0;41;33;56;54;59;57;53;64;72;71;74;75;-1;No;No;No
19385;7;14;15;10;6;25;28;21;17;19;40;43;0;38;36;50;60;48;58;52;65;70;69;62;72;-1;No;No;No
19386;6;8;5;3;13;20;19;26;30;16;38;33;0;40;45;49;58;50;57;53;63;73;70;61;75;-1;No;No;No
19387;12;14;3;1;8;22;21;24;20;26;36;34;0;44;32;51;59;47;50;55;61;73;65;68;70;-1;No;No;No
19388;8;9;6;13;3;24;16;25;22;21;43;41;0;39;32;52;57;50;58;53;61;65;74;63;69;-1;No;No;No
19389;4;13;2;14;7;21;17;30;26;20;31;35;0;40;42;54;53;58;55;50;69;68;73;65;66;-1;No;No;No
19390;1;14;2;4;10;28;27;23;30;24;32;40;0;36;39;56;50;57;58;47;73;70;65;64;63;-1;No;No;No
19391;3;13;4;7;9;21;30;29;22;17;45;32;0;31;34;51;55;59;57;56;73;68;67;66;69;-1;No;No;No
19392;8;5;2;1;13;17;23;21;27;26;34;41;0;36;44;54;57;49;55;60;75;70;69;65;66;-1;No;No;No
19393;9;8;15;12;14;21;29;20;26;18;37;38;0;33;45;58;52;59;60;56;69;65;68;62;66;-1;No;No;No
19394;8;11;15;5;12;23;30;28;22;25;39;42;0;43;40;54;49;58;57;56;61;66;75;62;69;-1;No;No;No
19395;13;11;9;15;12;17;18;20;24;30;39;45;0;42;37;57;53;59;54;52;68;61;75;65;73;-1;No;No;No
19396;12;8;10;9;1;20;24;30;19;29;34;43;0;35;45;53;55;58;49;56;66;69;74;65;70;-1;No;No;No
19397;11;10;6;3;14;23;29;16;18;19;41;35;0;43;45;48;53;58;55;47;75;70;71;62;68;-1;No;No;No
19398;7;4;12;14;10;19;20;27;23;18;42;33;0;43;35;59;55;57;53;60;62;72;61;67;71;-1;No;No;No
19399;15;8;13;7;9;21;30;17;27;29;43;33;0;32;45;59;47;60;50;49;72;75;68;74;62;-1;No;No;No
19400;15;12;2;4;6;21;18;23;27;29;36;43;0;44;32;52;50;47;54;46;63;75;61;64;74;-1;No;No;No
19401;14;10;15;9;1;26;21;20;30;19;42;39;0;34;45;59;49;54;60;53;74;69;70;73;72;-1;No;No;No
19402;12;10;4;13;9;27;19;25;30;24;36;35;0;44;38;60;48;49;47;59;63;71;70;64;61;-1;No;No;No
19403;8;12;14;5;2;25;22;16;18;24;40;31;0;33;39;49;48;51;46;57;65;63;61;72;69;-1;No;No;No
19404;11;1;12;13;2;30;21;20;19;24;40;36;0;43;39;56;60;47;50;49;73;63;67;62;70;-1;No;No;No
19405;14;7;6;11;4;28;16;20;29;23;41;36;0;45;38;56;51;47;59;52;65;73;70;74;64;-1;No;No;No
19406;5;15;3;8;14;16;21;28;17;20;45;39;0;42;40;54;49;60;57;47;68;69;64;74;71;-1;No;No;No
19407;5;4;8;10;1;17;19;27;16;21;36;34;0;38;41;49;56;55;51;54;75;71;63;65;70;-1;No;No;No
19408;4;2;5;8;14;21;27;26;23;17;42;32;0;31;33;57;52;56;53;50;66;71;69;61;75;-1;No;No;No
19409;5;2;9;12;15;27;23;30;29;25;31;32;0;36;39;49;57;46;55;53;63;74;68;73;75;-1;No;No;No
19410;5;3;8;1;14;26;28;17;19;22;40;42;0;32;44;58;51;56;57;54;71;73;64;72;74;-1;No;No;No
19411;12;7;8;15;9;20;17;24;28;22;39;44;0;34;40;51;48;52;57;50;64;62;73;68;71;-1;No;No;No
19412;14;6;11;8;7;26;23;16;28;21;40;41;0;42;32;49;57;46;48;56;64;63;61;69;73;-1;No;No;No
19413;6;15;7;9;4;25;19;20;16;24;45;39;0;35;36;48;46;52;60;56;73;63;75;62;61;-1;No;No;No
19414;15;2;8;5;6;22;28;26;17;27;31;37;0;43;34;54;46;55;60;48;74;72;68;65;69;-1;No;No;No
19415;14;4;7;6;9;29;20;23;16;28;35;41;0;39;34;52;51;46;58;47;61;66;75;62;69;-1;No;No;No
19416;9;6;7;12;11;22;20;27;19;17;42;41;0;40;43;51;49;60;53;59;73;67;71;68;64;-1;No;No;No
19417;4;3;13;2;9;23;19;26;27;24;34;40;0;32;37;59;49;53;51;56;62;68;72;73;64;-1;No;No;No
19418;4;12;14;5;7;29;18;27;30;20;41;36;0;44;34;53;60;51;52;55;63;67;62;61;70;-1;No;No;No
19419;2;10;4;14;15;17;26;18;29;16;36;43;0;41;34;54;59;56;51;48;61;72;66;71;69;-1;No;No;No
19420;10;12;13;11;3;25;29;28;21;27;39;38;0;34;33;56;53;48;47;50;63;67;65;62;61;-1;No;No;No
19421;6;13;9;12;11;23;25;24;18;29;32;43;0;33;45;50;57;49;60;59;68;66;71;62;70;-1;No;No;No
19422;9;10;15;3;4;26;16;21;18;30;39;37;0;36;33;59;53;46;55;52;69;66;70;73;72;-1;No;No;No
19423;4;8;7;12;14;20;28;23;18;22;37;36;0;34;43;57;59;48;50;53;75;72;64;71;62;-1;No;No;No
19424;6;7;4;9;8;30;19;27;25;17;31;43;0;37;34;50;46;58;49;52;67;68;75;61;73;-1;No;No;No
19425;3;13;8;14;6;24;25;20;17;27;38;44;0;40;33;60;53;59;50;49;75;68;66;63;72;-1;No;No;No
19426;3;13;2;1;7;24;21;29;18;26;36;31;0;39;35;58;59;54;48;47;65;64;75;74;68;-1;No;No;No
19427;12;15;7;1;3;26;22;29;17;16;40;34;0;37;33;60;48;57;58;55;64;70;73;74;62;-1;No;No;No
19428;14;11;15;6;13;19;21;27;23;16;37;43;0;35;31;48;49;50;54;60;72;70;74;75;67;-1;No;No;No
19429;4;5;9;10;2;25;17;29;19;24;41;34;0;44;39;56;50;52;49;46;75;62;70;64;69;-1;No;No;No
19430;2;7;9;13;3;19;25;17;29;20;44;33;0;45;39;49;46;59;48;50;71;68;63;61;66;-1;No;No;No
19431;9;4;1;12;10;29;22;28;27;16;44;42;0;40;39;51;47;46;48;58;74;66;72;75;73;-1;No;No;No
19432;4;9;3;12;6;17;30;25;23;16;44;36;0;34;33;57;60;47;51;49;61;65;62;69;66;-1;No;No;No
19433;7;4;5;3;11;30;26;27;23;25;44;39;0;37;45;58;47;57;59;51;73;75;69;71;67;-1;No;No;No
19434;13;1;6;15;9;22;30;26;27;19;38;32;0;44;39;60;56;57;52;48;64;70;61;73;75;-1;No;No;No
19435;12;11;10;8;1;24;23;21;28;22;43;33;0;36;37;51;55;57;46;58;67;68;65;70;64;-1;No;No;No
19436;7;9;5;12;14;20;22;19;23;28;35;41;0;44;39;59;53;49;60;46;67;63;68;74;62;-1;No;No;No
19437;15;6;13;3;5;26;29;25;21;30;31;39;0;45;37;54;53;60;48;55;69;62;74;65;72;-1;No;No;No
19438;10;8;11;15;2;16;17;19;22;20;40;41;0;37;42;56;50;48;46;58;61;75;67;66;63;-1;No;No;No
19439;2;5;14;10;13;18;26;27;21;24;37;44;0;35;42;49;57;51;54;55;69;75;73;64;61;-1;No;No;No
19440;2;8;15;6;11;24;18;23;29;21;36;39;0;37;38;53;59;51;54;48;75;74;71;65;61;-1;No;No;No
19441;15;1;6;11;10;30;16;17;19;18;37;33;0;34;40;51;58;55;59;50;69;66;75;63;71;-1;No;No;No
19442;15;1;12;8;11;22;29;26;18;24;38;34;0;39;40;51;53;50;56;47;65;67;62;72;68;-1;No;No;No
19443;4;5;14;9;10;28;20;21;30;23;45;31;0;35;39;57;54;56;49;50;63;62;61;71;69;-1;No;No;No
19444;9;8;1;5;14;17;23;29;22;20;39;32;0;45;40;56;52;49;57;46;68;65;72;62;74;-1;No;No;No
19445;9;5;14;15;6;29;19;28;23;27;44;34;0;31;38;58;48;52;49;56;68;75;67;61;69;-1;No;No;No
19446;15;5;14;12;13;22;17;25;23;24;42;43;0;34;36;60;46;56;48;54;64;68;71;73;75;-1;No;No;No
19447;6;7;4;1;14;22;19;24;29;20;36;32;0;43;39;52;54;53;49;47;75;74;72;67;69;-1;No;No;No
19448;7;10;13;15;12;30;28;25;22;24;33;35;0;32;43;53;58;54;56;49;65;70;63;75;64;-1;No;No;No
19449;7;8;3;2;15;24;29;18;19;26;42;45;0;36;37;48;49;56;51;50;69;66;72;74;73;-1;No;No;No
19450;6;4;13;14;2;25;19;27;26;16;36;31;0;35;38;50;47;59;60;51;69;65;73;68;72;-1;No;No;No
19451;3;7;10;12;2;30;27;19;20;16;41;43;0;37;31;52;51;57;49;58;71;69;67;72;70;-1;No;No;No
19452;11;6;14;12;15;16;29;26;27;18;32;45;0;44;40;54;56;53;52;50;67;75;65;69;68;-1;No;No;No
19453;4;1;11;6;3;24;29;21;20;16;37;36;0;41;45;60;52;55;50;53;70;75;64;68;73;-1;No;No;No
19454;12;2;11;9;4;28;16;23;20;18;34;43;0;33;40;54;51;56;55;46;64;74;72;67;63;-1;No;No;No
19455;1;13;12;9;15;29;23;24;16;26;38;39;0;37;34;52;51;56;58;47;68;75;65;70;73;-1;No;No;No
19456;7;8;15;14;2;17;25;29;21;20;37;42;0;34;45;53;60;59;47;46;71;72;64;70;65;-1;No;No;No
19457;11;14;7;6;12;20;29;23;30;19;41;34;0;32;36;50;51;52;58;49;61;66;62;74;75;-1;No;No;No
19458;13;9;7;5;8;17;22;23;29;28;31;32;0;37;39;51;57;47;52;50;61;63;66;74;73;-1;No;No;No
19459;2;13;9;15;5;23;16;28;24;30;33;42;0;31;32;52;46;59;54;55;62;65;61;68;70;-1;No;No;No
19460;9;7;8;3;15;28;30;29;22;26;42;41;0;31;44;47;49;52;57;53;75;64;61;66;68;-1;No;No;No
19461;9;2;6;1;13;21;17;24;26;23;43;41;0;38;35;60;46;48;53;58;61;70;65;75;69;-1;No;No;No
19462;2;12;7;3;1;27;26;17;25;20;32;40;0;45;35;50;48;49;58;60;62;73;69;74;68;-1;No;No;No
19463;8;1;6;9;14;23;20;27;18;30;37;39;0;33;40;51;53;46;47;54;61;66;62;74;68;-1;No;No;No
19464;11;12;7;2;9;24;26;30;18;22;40;44;0;39;35;54;51;60;49;50;74;70;63;66;64;-1;No;No;No
19465;15;6;11;7;13;18;28;27;21;26;35;43;0;31;40;55;57;46;52;60;68;62;70;61;65;-1;No;No;No
19466;15;8;12;11;13;24;16;29;25;19;31;43;0;33;37;49;53;57;55;51;64;73;62;61;63;-1;No;No;No
19467;6;10;4;7;11;16;22;23;26;18;42;38;0;44;35;52;60;58;56;55;64;75;69;61;72;-1;No;No;No
19468;14;10;9;2;13;21;18;30;28;23;35;31;0;40;32;55;49;60;53;57;67;63;71;65;66;-1;No;No;No
19469;7;1;5;10;6;20;21;23;26;18;38;44;0;32;45;54;51;49;56;50;67;62;73;61;63;-1;No;No;No
19470;6;3;10;15;1;27;23;16;24;25;43;39;0;33;34;50;47;59;51;49;66;70;62;74;61;-1;No;No;No
19471;1;12;2;15;11;22;28;24;29;25;32;33;0;41;43;53;50;55;56;47;66;64;62;69;73;-1;No;No;No
19472;2;10;11;5;3;16;30;27;20;28;36;32;0;33;31;55;48;54;56;51;62;67;63;73;75;-1;No;No;No
19473;8;11;7;13;15;23;17;16;19;29;37;38;0;34;40;47;55;49;46;52;65;62;63;70;67;-1;No;No;No
